time	latitude	longitude	crr	spatial_ref
1996-12-31	32.0	49.25	4.515171	0.0
1996-12-31	32.0	49.5	4.0660934	0.0
1996-12-31	32.0	49.75	4.0660934	0.0
1996-12-31	32.0	50.0	2.0291595	0.0
1996-12-31	32.0	50.25	1.2817073	0.0
1996-12-31	32.0	50.5	0.8576805	0.0
1996-12-31	32.0	50.75	0.7484612	0.0
1996-12-31	32.0	51.0	0.7484612	0.0
1996-12-31	31.75	45.0	0.6986651	0.0
1996-12-31	31.75	45.25	0.6986651	0.0
1996-12-31	31.75	45.5	0.6536827	0.0
1996-12-31	31.75	45.75	1.2076774	0.0
1996-12-31	31.75	46.0	0.66293657	0.0
1996-12-31	31.75	46.25	0.7724463	0.0
1996-12-31	31.75	46.5	0.7724463	0.0
1996-12-31	31.75	46.75	1.0530744	0.0
1996-12-31	31.75	47.0	1.3354456	0.0
1996-12-31	31.75	47.25	2.1487668	0.0
1996-12-31	31.75	47.5	2.1487668	0.0
1996-12-31	31.75	47.75	1.240169	0.0
1996-12-31	31.75	48.0	1.633198	0.0
1996-12-31	31.75	48.25	1.9014467	0.0
1996-12-31	31.75	48.5	2.280713	0.0
1996-12-31	31.75	48.75	2.280713	0.0
1996-12-31	31.75	49.0	4.041058	0.0
1996-12-31	31.75	49.25	2.9083223	0.0
1996-12-31	31.75	49.5	2.857503	0.0
1996-12-31	31.75	49.75	2.857503	0.0
1996-12-31	31.75	50.0	2.170926	0.0
1996-12-31	31.75	50.25	2.2762172	0.0
1996-12-31	31.75	50.5	1.6763409	0.0
1996-12-31	31.75	50.75	1.2594374	0.0
1996-12-31	31.75	51.0	1.2594374	0.0
1996-12-31	31.5	45.0	0.6986651	0.0
1996-12-31	31.5	45.25	0.6986651	0.0
1996-12-31	31.5	45.5	0.6536827	0.0
1996-12-31	31.5	45.75	1.2076774	0.0
1996-12-31	31.5	46.0	0.66293657	0.0
1996-12-31	31.5	46.25	0.7724463	0.0
1996-12-31	31.5	46.5	0.7724463	0.0
1996-12-31	31.5	46.75	1.0530744	0.0
1996-12-31	31.5	47.0	1.3354456	0.0
1996-12-31	31.5	47.25	2.1487668	0.0
1996-12-31	31.5	47.5	2.1487668	0.0
1996-12-31	31.5	47.75	1.240169	0.0
1996-12-31	31.5	48.0	1.633198	0.0
1996-12-31	31.5	48.25	1.9014467	0.0
1996-12-31	31.5	48.5	2.280713	0.0
1996-12-31	31.5	48.75	2.280713	0.0
1996-12-31	31.5	49.0	4.041058	0.0
1996-12-31	31.5	49.25	2.9083223	0.0
1996-12-31	31.5	49.5	2.857503	0.0
1996-12-31	31.5	49.75	2.857503	0.0
1996-12-31	31.5	50.0	2.170926	0.0
1996-12-31	31.5	50.25	2.2762172	0.0
1996-12-31	31.5	50.5	1.6763409	0.0
